store_id,region,city,category,subcategory,unit_price,quantity,discount,total_sales,profit,customer_type,payment_method,online_order,stockout_flag,weekday,month,year,hour,price_qty,discount_value,profit_margin
40,2,0,3,2,26.52,1,0.0,26.52,2.09,0,1,1,0,2,7,2023,13,26.52,0.0,0.07594476744186046
62,2,0,1,3,58.1,1,0.0,58.1,10.21,0,3,1,1,2,4,2023,12,58.1,0.0,0.17275803722504232
5,2,6,3,2,6.06,2,0.15,10.3,1.26,0,0,1,0,1,5,2024,11,12.12,1.8179999999999998,0.11150442477876106
46,2,4,2,8,61.24,1,0.15,52.05,10.38,1,2,1,0,1,12,2024,6,61.24,9.186,0.19566446748350616
41,2,4,3,4,4.27,1,0.05,4.06,0.35,0,3,0,1,2,12,2024,9,4.27,0.2135,0.0691699604743083
28,0,1,1,0,68.25,2,0.05,129.67,12.15,0,3,0,0,3,12,2023,21,136.5,6.825,0.0929823218795439
61,2,4,0,9,32.53,1,0.0,32.53,7.5,0,2,0,0,3,2,2023,1,32.53,0.0,0.22368028631076647
44,2,0,2,8,48.09,4,0.05,182.74,34.42,0,3,0,0,0,4,2023,16,192.36,9.618000000000002,0.18732992271688256
53,0,1,3,4,52.76,1,0.0,52.76,6.04,1,1,0,0,6,9,2023,11,52.76,0.0,0.11235119047619048
58,0,1,2,7,22.25,4,0.2,71.2,4.98,1,0,1,0,4,12,2023,14,89.0,17.8,0.06897506925207757
37,2,0,0,5,35.61,1,0.0,35.61,2.89,1,1,0,1,0,2,2024,19,35.61,0.0,0.07894018027861241
49,2,4,2,8,60.3,2,0.0,120.6,18.13,0,2,0,0,1,1,2023,20,120.6,0.0,0.1490953947368421
41,0,1,1,3,58.7,1,0.0,58.7,4.7,0,0,0,0,5,9,2024,8,58.7,0.0,0.07872696817420435
2,2,6,0,9,3.67,1,0.0,3.67,0.91,0,3,1,0,3,1,2023,14,3.67,0.0,0.1948608137044968
73,0,1,0,5,17.31,2,0.0,34.62,5.18,1,3,1,0,5,3,2024,15,34.62,0.0,0.1454239191465469
23,2,0,1,3,33.91,1,0.0,33.91,7.51,1,0,0,0,1,9,2023,11,33.91,0.0,0.21512460613004872
20,2,0,3,2,32.44,4,0.15,110.3,8.84,0,3,1,0,5,6,2024,2,129.76,19.464,0.07942497753818509
78,1,5,0,5,46.29,3,0.2,111.1,22.7,1,0,0,1,0,3,2024,10,138.87,27.774,0.2024977698483497
38,0,1,1,6,57.58,1,0.15,48.94,7.03,1,0,1,0,1,2,2023,9,57.58,8.636999999999999,0.14076892270724872
50,2,6,1,3,27.58,1,0.2,22.06,4.71,1,0,0,0,2,10,2023,13,27.58,5.516,0.20424978317432785
46,2,0,2,1,45.43,1,0.05,43.16,3.54,0,0,0,0,3,11,2024,0,45.43,2.2715,0.08016304347826088
61,2,4,1,0,24.47,2,0.1,44.05,2.54,1,1,0,0,1,9,2023,17,48.94,4.894,0.05638179800221976
63,3,2,1,0,29.08,2,0.1,52.34,9.58,1,3,0,1,3,3,2023,13,58.16,5.816,0.17960254968128983
78,2,6,0,5,21.43,1,0.15,18.22,3.73,0,2,0,0,6,9,2023,13,21.43,3.2144999999999997,0.19406867845993758
51,3,2,1,0,65.04,4,0.05,247.15,40.01,0,1,0,0,5,3,2024,15,260.16,13.008000000000003,0.16123312512593188
59,2,3,3,2,33.44,1,0.0,33.44,1.69,0,0,0,0,2,4,2023,17,33.44,0.0,0.049070847851335656
0,2,4,2,1,23.68,1,0.05,22.5,3.67,1,0,0,1,0,4,2023,4,23.68,1.184,0.15617021276595744
41,0,1,0,5,60.2,2,0.0,120.4,15.92,0,0,0,1,2,5,2024,15,120.4,0.0,0.13113673805601317
37,2,6,2,1,26.3,1,0.2,21.04,3.14,0,2,0,1,4,5,2024,23,26.3,5.260000000000001,0.14246823956442833
51,3,2,2,1,45.69,2,0.0,91.38,8.71,1,0,0,1,6,3,2023,4,91.38,0.0,0.09428447715955836
56,3,2,2,8,40.74,2,0.0,81.48,4.3,1,2,0,0,5,1,2023,15,81.48,0.0,0.052133850630455864
13,2,4,1,0,34.14,4,0.1,122.9,21.93,0,1,0,0,4,2,2024,13,136.56,13.656,0.17699757869249394
10,0,1,0,9,21.61,3,0.2,51.86,3.63,0,0,0,1,5,3,2023,8,64.83,12.966000000000001,0.06867196367763904
6,0,1,1,6,102.47,1,0.0,102.47,11.11,0,1,1,0,4,12,2023,20,102.47,0.0,0.10737411810186527
66,0,1,3,4,14.91,2,0.0,29.82,1.61,0,2,1,0,6,7,2024,5,29.82,0.0,0.05223880597014926
55,2,3,2,7,11.51,1,0.15,9.78,1.91,1,1,1,0,2,4,2023,23,11.51,1.7265,0.17717996289424862
79,2,4,2,8,28.41,1,0.05,26.99,1.67,1,2,0,0,2,2,2024,20,28.41,1.4205,0.059664165773490534
28,2,4,2,1,15.63,4,0.2,50.02,10.42,0,2,0,0,4,9,2024,1,62.52,12.504000000000001,0.20423363386907095
61,3,2,1,6,44.13,4,0.0,176.52,8.92,0,1,1,0,5,1,2024,12,176.52,0.0,0.050247859396124375
44,0,1,0,9,15.33,4,0.2,49.06,7.02,1,1,1,0,2,11,2024,22,61.32,12.264000000000001,0.14023172193367958
39,3,2,2,1,53.64,1,0.15,45.59,10.67,0,0,1,1,2,11,2023,1,53.64,8.046,0.22901910281176216
11,1,5,1,6,57.27,3,0.0,171.81,35.29,1,3,0,0,0,2,2023,20,171.81,0.0,0.20421271917134423
2,3,2,2,7,1.56,1,0.1,1.4,0.1,1,0,1,0,3,3,2023,4,1.56,0.15600000000000003,0.04166666666666667
8,3,2,1,6,29.77,1,0.05,28.28,3.64,0,2,1,0,0,1,2024,17,29.77,1.4885000000000002,0.12431693989071038
43,2,3,1,0,104.14,4,0.15,354.08,78.42,0,0,0,1,5,9,2023,18,416.56,62.483999999999995,0.22085163906725247
38,2,6,1,6,55.53,1,0.2,44.42,10.43,1,0,1,0,4,8,2023,19,55.53,11.106000000000002,0.22963452223690003
56,1,5,0,9,33.69,1,0.0,33.69,5.63,0,0,1,0,4,4,2024,19,33.69,0.0,0.1622946093975209
30,2,3,3,2,9.57,1,0.15,8.13,1.94,1,3,1,1,2,12,2023,21,9.57,1.4355,0.21248630887185102
32,1,5,3,2,31.42,4,0.1,113.11,13.38,1,1,1,1,3,10,2024,19,125.68,12.568000000000001,0.11725527999298922
24,3,2,3,2,54.19,1,0.05,51.48,10.97,0,0,1,0,6,3,2024,10,54.19,2.7095000000000002,0.20903201219512196
4,0,1,1,6,46.95,1,0.1,42.26,2.38,0,0,1,0,6,11,2023,15,46.95,4.695,0.05501618122977346
77,1,5,3,4,34.17,1,0.15,29.04,5.72,1,1,1,1,0,9,2023,5,34.17,5.1255,0.1904127829560586
56,1,5,1,0,31.89,2,0.15,54.21,10.54,1,2,1,1,2,10,2023,22,63.78,9.567,0.19090744430356818
36,3,2,0,9,65.46,4,0.2,209.47,47.65,1,3,0,0,4,3,2023,21,261.84,52.367999999999995,0.22639806148144628
2,2,3,2,7,30.37,1,0.1,27.33,2.31,0,0,0,0,1,3,2023,15,30.37,3.0370000000000004,0.08153900458877515
33,0,1,2,8,16.74,2,0.0,33.48,5.16,1,2,0,0,6,1,2023,9,33.48,0.0,0.14965197215777265
20,1,5,3,4,19.04,2,0.15,32.37,3.76,1,0,0,0,4,10,2023,2,38.08,5.712,0.11267605633802817
19,2,3,3,2,14.8,1,0.0,14.8,0.96,0,0,0,0,5,4,2024,16,14.8,0.0,0.060759493670886074
38,2,0,3,4,15.82,1,0.0,15.82,2.94,0,1,1,0,6,2,2023,13,15.82,0.0,0.17479191438763375
77,2,0,3,2,23.95,1,0.0,23.95,5.36,0,3,0,0,6,5,2024,5,23.95,0.0,0.2148296593186373
59,0,1,0,5,23.04,3,0.15,58.75,5.86,1,0,0,0,0,11,2023,21,69.12,10.368,0.09807531380753139
32,3,2,1,3,57.2,1,0.2,45.76,4.51,0,1,0,0,4,4,2024,18,57.2,11.440000000000001,0.09644995722840034
25,2,0,0,5,34.77,3,0.15,88.66,13.09,0,2,0,0,4,7,2024,11,104.31,15.6465,0.145995984831586
30,2,4,0,9,14.54,1,0.15,12.36,1.6,1,1,0,0,6,3,2024,12,14.54,2.1809999999999996,0.11976047904191618
29,2,4,2,8,9.58,4,0.1,34.49,7.11,1,1,0,0,0,12,2024,10,38.32,3.8320000000000003,0.20033812341504648
32,2,3,2,8,24.84,1,0.2,19.87,4.62,0,3,1,0,2,9,2023,10,24.84,4.968,0.22137038811691423
75,2,6,1,3,27.75,2,0.2,44.4,10.86,0,3,0,0,6,8,2023,1,55.5,11.100000000000001,0.23920704845814977
74,2,6,1,0,62.87,2,0.15,106.88,16.71,0,1,0,0,5,5,2024,11,125.74,18.860999999999997,0.1548943270300334
54,2,0,2,7,12.24,2,0.1,22.03,5.18,1,0,0,1,6,10,2024,17,24.48,2.4480000000000004,0.2249240121580547
7,3,2,1,0,82.42,1,0.0,82.42,5.65,1,3,0,0,3,5,2024,3,82.42,0.0,0.06772956125629345
8,2,6,2,7,38.69,1,0.05,36.76,6.5,1,2,0,1,0,8,2024,10,38.69,1.9344999999999999,0.1721398305084746
7,0,1,0,9,6.48,3,0.2,15.55,2.42,1,0,0,0,5,11,2023,22,19.44,3.8880000000000003,0.14622356495468278
43,2,3,0,5,38.22,4,0.0,152.88,15.32,0,1,1,0,4,12,2023,1,152.88,0.0,0.0995580972186119
32,2,0,0,9,27.23,1,0.2,21.78,5.37,0,1,1,0,1,8,2023,6,27.23,5.446000000000001,0.23573309920983318
6,2,3,1,6,39.82,1,0.15,33.85,4.17,1,1,0,0,4,1,2023,18,39.82,5.973,0.11965566714490673
5,2,3,0,5,15.46,1,0.2,12.37,1.67,1,3,1,0,3,4,2023,13,15.46,3.0920000000000005,0.12490650710545999
29,2,0,0,9,31.33,2,0.1,56.39,4.16,1,0,1,0,4,4,2024,16,62.66,6.266,0.07248649590520997
30,2,4,1,0,44.11,2,0.0,88.22,9.78,0,3,1,0,1,8,2024,0,88.22,0.0,0.10961667787491593
46,2,4,3,2,46.9,2,0.2,75.04,11.26,1,1,0,0,0,9,2023,20,93.8,18.76,0.14807995791688583
39,0,1,0,9,25.28,1,0.1,22.75,4.04,0,1,1,0,0,5,2024,9,25.28,2.5280000000000005,0.17010526315789473
29,2,6,2,1,11.01,1,0.0,11.01,0.95,1,1,0,0,4,4,2023,1,11.01,0.0,0.07910074937552039
34,1,5,0,9,60.96,4,0.0,243.84,20.29,0,1,1,0,2,12,2023,12,243.84,0.0,0.08287044600555464
42,3,2,1,0,71.53,1,0.1,64.38,10.12,1,0,0,0,4,1,2024,15,71.53,7.1530000000000005,0.15478739675741818
32,2,6,1,3,13.1,2,0.05,24.89,5.02,0,0,1,0,5,7,2023,7,26.2,1.31,0.19389725762842794
1,2,4,1,0,50.27,1,0.0,50.27,6.33,0,3,0,0,1,9,2024,19,50.27,0.0,0.12346401404330017
17,1,5,2,7,2.68,2,0.0,5.36,1.15,1,2,1,0,5,2,2024,18,5.36,0.0,0.18081761006289307
35,1,5,3,4,9.0,4,0.1,32.4,3.87,0,2,1,0,4,11,2023,14,36.0,3.6,0.1158682634730539
65,3,2,2,1,22.11,1,0.1,19.9,2.78,0,3,0,1,5,10,2023,9,22.11,2.211,0.13301435406698564
6,3,2,1,6,67.08,3,0.05,191.18,13.74,1,2,0,0,1,9,2023,9,201.24,10.062000000000001,0.07149547299406805
30,2,6,3,2,30.23,1,0.2,24.18,4.55,0,1,1,0,1,4,2023,5,30.23,6.046,0.1806989674344718
14,1,5,3,2,46.56,1,0.1,41.9,4.93,1,2,0,0,4,6,2024,17,46.56,4.656000000000001,0.11491841491841491
45,2,4,0,5,37.73,3,0.2,90.55,20.51,1,2,0,0,4,9,2024,9,113.19,22.638,0.2240305843801202
0,2,6,0,9,36.49,2,0.2,58.38,13.51,0,3,1,0,0,8,2023,18,72.98,14.596000000000002,0.22751768272145503
46,2,6,0,9,29.03,1,0.0,29.03,2.3,0,0,1,1,1,4,2023,12,29.03,0.0,0.07659007659007658
50,1,5,3,2,50.74,3,0.05,144.61,21.55,1,2,0,0,0,5,2024,22,152.22,7.611000000000001,0.1479980770551473
25,2,0,1,3,53.67,2,0.15,91.24,5.79,1,1,0,0,6,5,2024,16,107.34,16.101,0.06277103209019948
58,2,3,2,1,19.19,1,0.2,15.35,1.27,0,3,0,0,1,10,2024,23,19.19,3.8380000000000005,0.07767584097859327
28,0,1,1,6,21.89,3,0.1,59.1,4.53,0,0,1,0,6,1,2023,22,65.67,6.567,0.07537437603993345
15,0,1,3,4,46.12,4,0.1,166.03,15.93,0,0,0,0,3,9,2023,17,184.48,18.448,0.09537208884631503
17,2,6,0,5,23.46,1,0.05,22.29,4.11,0,1,1,0,4,1,2023,9,23.46,1.173,0.17647058823529413
1,2,0,3,4,83.67,3,0.1,225.91,32.65,1,2,0,0,5,4,2023,16,251.01,25.101,0.1438896478780133
75,3,2,3,2,16.89,2,0.2,27.02,5.0,0,0,0,0,5,2,2023,6,33.78,6.756,0.17844396859386152
79,1,5,3,2,26.77,1,0.05,25.43,1.46,1,1,0,0,1,3,2024,11,26.77,1.3385,0.05524025728339008
61,0,1,3,4,35.93,3,0.05,102.4,15.43,0,0,1,0,0,5,2024,16,107.78999999999999,5.3895,0.14922630560928432
54,2,4,1,6,37.96,2,0.0,75.92,13.86,1,1,0,0,0,3,2023,12,75.92,0.0,0.18018720748829953
19,3,2,3,4,32.17,4,0.0,128.68,9.81,0,2,1,1,2,2,2023,9,128.68,0.0,0.07564774830351635
5,2,0,0,9,25.69,2,0.05,48.81,4.99,0,1,0,0,0,10,2024,4,51.38,2.5690000000000004,0.10018068660911464
3,2,4,1,6,53.93,1,0.0,53.93,3.02,0,0,0,1,2,2,2023,7,53.93,0.0,0.05497906426360823
1,3,2,2,8,48.45,1,0.2,38.76,3.03,0,2,1,0,6,5,2024,3,48.45,9.690000000000001,0.07620724346076459
44,2,0,3,4,6.93,1,0.05,6.58,1.06,0,2,1,0,0,8,2023,2,6.93,0.34650000000000003,0.13984168865435356
57,2,4,1,3,65.5,4,0.1,235.8,19.14,1,2,0,0,0,8,2024,7,262.0,26.200000000000003,0.0808277027027027
21,0,1,0,9,54.09,4,0.0,216.36,39.42,0,2,0,1,5,11,2024,9,216.36,0.0,0.18135811556864187
49,2,6,2,8,10.87,2,0.15,18.48,3.2,0,3,1,0,1,5,2023,6,21.74,3.2609999999999997,0.16427104722792607
21,3,2,3,4,19.06,1,0.15,16.2,0.91,0,2,0,0,4,9,2024,18,19.06,2.8589999999999995,0.05290697674418605
4,2,0,1,6,106.91,1,0.1,96.22,20.7,1,3,1,1,6,9,2023,15,106.91,10.691,0.21291915243777002
35,1,5,0,5,34.49,2,0.0,68.98,8.88,1,2,0,0,1,8,2024,16,68.98,0.0,0.12689339811374678
72,2,6,0,5,14.88,3,0.15,37.94,6.88,1,3,1,0,1,2,2024,14,44.64,6.696,0.17668207498715974
40,1,5,1,6,76.05,2,0.15,129.28,16.98,1,2,1,0,6,7,2024,11,152.1,22.814999999999998,0.13033466380104392
67,2,0,1,3,48.64,4,0.2,155.65,35.07,0,3,1,0,5,7,2023,8,194.56,38.912000000000006,0.22387488030641556
12,2,6,0,9,6.3,1,0.0,6.3,0.47,1,1,0,0,3,10,2023,11,6.3,0.0,0.06438356164383562
30,0,1,0,9,52.45,1,0.05,49.83,5.85,1,2,0,0,3,7,2024,14,52.45,2.6225000000000005,0.11508951406649616
1,2,0,0,9,2.94,2,0.0,5.88,1.31,0,2,0,1,1,1,2023,0,5.88,0.0,0.19040697674418605
6,2,0,1,3,109.03,1,0.0,109.03,13.11,0,2,0,0,0,4,2023,23,109.03,0.0,0.1191493229119331
9,1,5,2,7,15.21,2,0.0,30.42,2.98,1,2,1,0,1,12,2024,10,30.42,0.0,0.09484404837683004
52,2,0,0,9,67.67,1,0.1,60.9,7.8,0,1,0,1,1,12,2024,17,67.67,6.767,0.1260096930533118
56,1,5,3,4,2.37,3,0.15,6.04,1.11,0,0,0,0,3,2,2024,8,7.11,1.0665,0.15767045454545456
58,2,0,2,1,45.51,2,0.05,86.47,14.08,1,3,0,1,4,3,2024,1,91.02,4.551,0.16096947524865668
25,2,6,2,7,34.99,3,0.2,83.98,8.99,0,1,1,0,6,10,2023,14,104.97,20.994,0.10578959755236526
74,2,3,0,9,41.75,4,0.0,167.0,26.97,0,1,0,1,6,4,2024,16,167.0,0.0,0.16053571428571428
43,2,6,3,4,44.36,2,0.05,84.28,15.1,0,1,0,0,0,2,2024,14,88.72,4.436,0.17706378986866791
22,1,5,0,9,15.05,2,0.05,28.59,6.09,0,2,0,0,4,8,2024,9,30.1,1.5050000000000001,0.20581277458600877
39,0,1,2,8,1.18,1,0.15,1.0,0.19,1,2,1,0,5,3,2023,9,1.18,0.177,0.095
35,0,1,0,9,23.98,2,0.05,45.56,8.13,0,2,1,1,3,4,2024,2,47.96,2.398,0.1746134020618557
30,2,6,0,5,29.46,1,0.2,23.57,2.6,1,3,1,1,4,4,2023,10,29.46,5.892,0.10582010582010583
49,3,2,2,1,15.56,1,0.0,15.56,2.81,1,2,0,0,3,6,2024,5,15.56,0.0,0.16968599033816423
51,2,6,2,8,30.55,2,0.15,51.94,7.99,1,3,0,0,3,5,2023,21,61.1,9.165,0.15092557612391388
79,2,0,1,3,66.59,2,0.1,119.86,25.62,0,3,0,0,6,2,2024,10,133.18,13.318000000000001,0.21198080423630647
64,0,1,0,5,6.8,2,0.05,12.92,2.74,0,2,0,0,3,8,2024,1,13.6,0.68,0.19683908045977014
73,2,3,0,9,32.9,1,0.05,31.25,3.14,0,0,0,0,6,8,2024,12,32.9,1.645,0.09736434108527132
8,2,6,1,3,54.66,3,0.2,131.18,29.55,1,3,1,0,4,10,2024,20,163.98,32.796,0.2235587834770767
61,2,4,3,4,11.0,2,0.2,17.6,1.91,0,2,0,1,2,8,2024,20,22.0,4.4,0.10268817204301074
64,1,5,0,5,40.75,3,0.05,116.14,26.76,1,0,1,1,2,12,2023,19,122.25,6.112500000000001,0.22844459620966368
1,2,6,1,6,44.46,1,0.2,35.57,5.16,1,2,0,0,2,11,2024,7,44.46,8.892000000000001,0.14109926168990977
78,2,0,2,1,15.87,1,0.05,15.08,2.01,1,0,0,0,0,2,2024,3,15.87,0.7935,0.125
7,2,6,3,2,26.44,2,0.1,47.59,6.98,0,2,0,1,6,5,2023,4,52.88,5.288,0.14365095698703437
8,2,3,3,4,52.49,2,0.2,83.98,16.13,1,2,0,0,6,3,2024,7,104.98,20.996000000000002,0.1898093669098611
0,1,5,3,2,28.86,3,0.05,82.25,5.61,1,1,1,0,2,3,2024,14,86.58,4.329,0.06738738738738739
33,2,6,0,9,35.57,4,0.2,113.82,16.59,0,2,0,0,5,8,2023,18,142.28,28.456000000000003,0.1444870231666957
11,1,5,3,2,19.05,4,0.0,76.2,7.32,0,3,1,0,6,1,2024,14,76.2,0.0,0.09481865284974093
66,0,1,2,7,23.43,4,0.15,79.66,12.14,1,3,1,0,0,5,2024,0,93.72,14.058,0.15050830647160923
4,2,0,0,9,24.02,3,0.2,57.65,9.21,0,0,0,0,4,2,2023,15,72.06,14.412,0.15703324808184146
74,2,4,2,7,30.87,4,0.05,117.31,11.53,0,3,1,0,5,1,2023,18,123.48,6.174,0.09745583636209956
35,0,1,1,3,54.08,1,0.2,43.26,4.27,1,0,0,0,5,2,2023,12,54.08,10.816,0.096475372797108
53,1,5,1,0,86.8,2,0.2,138.88,11.06,0,2,1,0,4,1,2024,2,173.6,34.72,0.07906777237632256
41,2,0,1,0,52.54,2,0.0,105.08,11.03,0,0,1,0,0,9,2023,3,105.08,0.0,0.10397812971342382
6,2,6,0,5,9.14,4,0.1,32.9,5.98,1,1,1,1,1,1,2024,4,36.56,3.6560000000000006,0.17640117994100296
39,2,4,2,8,79.86,2,0.0,159.72,12.6,1,0,0,0,1,6,2023,17,159.72,0.0,0.078397212543554
23,2,0,0,9,18.45,1,0.0,18.45,1.82,0,3,1,1,6,5,2023,15,18.45,0.0,0.09357326478149101
62,3,2,0,5,51.26,2,0.1,92.27,13.1,0,2,0,0,2,5,2024,2,102.52,10.252,0.14045244987670205
26,2,6,0,5,53.1,4,0.15,180.54,19.65,0,1,0,0,1,12,2023,7,212.4,31.86,0.10824060813043956
5,0,1,0,5,43.9,2,0.0,87.8,9.07,0,2,1,0,4,8,2023,21,87.8,0.0,0.10213963963963965
37,3,2,1,6,56.04,3,0.15,142.9,33.95,0,1,0,1,0,11,2023,19,168.12,25.218,0.2359277275886032
77,2,3,3,4,30.73,3,0.15,78.36,11.22,1,2,0,0,2,6,2023,17,92.19,13.8285,0.14138104838709678
60,2,6,3,4,0.49,1,0.0,0.49,0.07,1,3,1,1,2,9,2024,12,0.49,0.0,0.04697986577181208
46,0,1,3,4,64.8,4,0.2,207.36,32.37,0,0,0,0,2,10,2023,22,259.2,51.84,0.15535611441735456
35,3,2,2,1,7.96,3,0.15,20.3,1.91,0,3,1,0,3,3,2023,11,23.88,3.582,0.0896713615023474
43,2,4,2,1,19.92,3,0.15,50.8,7.25,1,2,1,0,2,11,2024,4,59.760000000000005,8.964,0.13996138996138996
43,2,4,3,2,26.98,4,0.2,86.34,10.19,1,1,0,0,5,7,2024,13,107.92,21.584000000000003,0.11667048316922371
20,0,1,0,5,22.85,2,0.1,41.13,4.0,0,3,0,0,5,12,2024,14,45.7,4.57,0.09494422027059102
27,2,4,1,3,46.86,2,0.1,84.35,4.88,1,0,1,1,1,6,2023,9,93.72,9.372,0.05717633274751025
9,0,1,3,2,52.89,4,0.0,211.56,24.9,1,1,0,0,5,12,2023,12,211.56,0.0,0.11714339480617236
34,1,5,2,8,44.01,1,0.0,44.01,6.89,0,1,0,0,0,9,2023,22,44.01,0.0,0.15307709397911576
34,2,0,0,9,31.44,1,0.1,28.3,3.41,1,2,1,1,4,12,2023,0,31.44,3.144,0.11638225255972696
16,2,6,2,1,17.01,1,0.2,13.61,2.04,0,1,1,0,1,1,2024,3,17.01,3.4020000000000006,0.13963039014373718
0,2,3,0,9,46.29,2,0.0,92.58,8.9,0,1,1,0,4,6,2024,3,92.58,0.0,0.09510579183586237
57,1,5,2,7,15.71,3,0.0,47.13,9.96,1,2,0,0,5,1,2024,4,47.13,0.0,0.20693953874922086
78,2,6,3,4,56.41,2,0.15,95.9,4.93,0,0,1,0,6,10,2024,3,112.82,16.923,0.05087719298245613
20,0,1,1,0,62.22,3,0.2,149.33,12.24,1,1,0,0,5,12,2023,6,186.66,37.332,0.08142087407703053
34,2,4,1,0,84.6,1,0.0,84.6,15.11,0,3,0,1,0,8,2023,7,84.6,0.0,0.17651869158878505
36,2,4,2,7,22.72,3,0.2,54.53,8.88,0,3,1,0,4,3,2023,23,68.16,13.632,0.15991356023770936
31,2,3,3,4,26.43,1,0.0,26.43,4.13,0,1,0,0,0,1,2024,5,26.43,0.0,0.15056507473569083
75,0,1,0,5,49.51,4,0.0,198.04,33.44,1,1,0,0,0,3,2024,9,198.04,0.0,0.1680064308681672
57,0,1,2,7,68.88,2,0.0,137.76,28.35,0,3,0,0,6,10,2023,11,137.76,0.0,0.204309599308158
4,2,6,0,9,56.21,2,0.2,89.94,18.56,1,3,0,0,3,3,2024,10,112.42,22.484,0.20409060919287442
56,0,1,3,4,42.54,2,0.0,85.08,20.79,1,0,1,0,3,3,2024,5,85.08,0.0,0.24151951672862454
68,3,2,1,3,71.79,1,0.0,71.79,9.31,0,0,0,0,4,5,2023,15,71.79,0.0,0.12790218436598433
17,2,3,3,2,14.86,1,0.2,11.89,2.18,0,2,1,0,0,7,2024,1,14.86,2.972,0.16912335143522111
47,2,4,2,7,30.9,1,0.15,26.26,2.29,0,3,1,0,3,4,2024,4,30.9,4.635,0.08400586940572266
18,2,4,2,7,6.74,2,0.0,13.48,0.96,1,3,0,0,1,7,2024,4,13.48,0.0,0.06629834254143646
77,3,2,1,6,67.52,1,0.0,67.52,7.29,0,3,1,0,0,8,2024,6,67.52,0.0,0.10639229422066551
10,1,5,1,3,68.8,2,0.2,110.08,18.96,0,3,0,0,1,11,2023,11,137.6,27.52,0.17068779258192296
56,1,5,3,2,14.22,1,0.15,12.09,1.53,0,1,1,0,3,7,2023,1,14.22,2.133,0.11688311688311688
41,0,1,3,2,25.77,4,0.0,103.08,10.22,0,2,1,1,0,5,2023,23,103.08,0.0,0.09819369715603382
73,2,6,1,3,68.3,1,0.0,68.3,7.16,0,3,0,0,6,1,2023,5,68.3,0.0,0.10331890331890332
42,2,0,2,7,23.33,1,0.15,19.83,3.55,0,1,1,0,3,5,2023,15,23.33,3.4995,0.1704272683629381
74,2,3,0,9,32.16,2,0.15,54.67,13.53,0,3,1,0,3,3,2023,11,64.32,9.647999999999998,0.2430393389617388
45,3,2,3,2,1.83,1,0.0,1.83,0.44,0,1,1,1,0,1,2023,6,1.83,0.0,0.15547703180212014
76,2,3,1,0,44.48,4,0.05,169.02,13.93,0,0,0,0,1,6,2023,5,177.92,8.895999999999999,0.08193153746618044
14,2,3,1,3,80.7,1,0.0,80.7,6.73,0,2,0,0,6,2,2024,5,80.7,0.0,0.08237454100367197
32,3,2,3,4,25.01,1,0.2,20.01,2.24,0,1,0,0,2,3,2024,13,25.01,5.002000000000001,0.10661589719181343
36,3,2,0,5,31.8,1,0.15,27.03,5.43,1,1,1,0,4,7,2024,3,31.8,4.77,0.19372101320014268
76,2,6,2,1,14.07,4,0.0,56.28,9.49,0,2,1,0,6,7,2023,0,56.28,0.0,0.16567737430167598
6,3,2,2,7,25.39,1,0.05,24.12,4.35,1,2,0,0,2,3,2023,8,25.39,1.2695,0.17316878980891717
72,3,2,2,1,21.04,2,0.15,35.77,5.69,0,0,1,0,5,6,2024,13,42.08,6.311999999999999,0.15474571661680717
23,0,1,2,7,41.92,4,0.1,150.91,32.24,0,1,0,0,4,7,2024,2,167.68,16.768,0.21223092620630638
32,3,2,3,2,61.16,1,0.05,58.1,4.5,0,1,0,0,4,11,2023,0,61.16,3.058,0.07614213197969542
76,2,4,3,2,3.7,1,0.1,3.33,0.61,1,3,1,1,3,8,2023,1,3.7,0.37000000000000005,0.14087759815242493
71,2,6,2,8,6.19,2,0.0,12.38,1.85,0,1,1,1,3,8,2023,22,12.38,0.0,0.1382660687593423
6,2,6,0,5,33.82,4,0.2,108.22,15.54,0,0,1,0,5,4,2024,6,135.28,27.056,0.1422816334004761
14,2,4,2,8,54.48,4,0.0,217.92,42.29,1,1,1,1,1,9,2023,8,217.92,0.0,0.19317558925634937
8,2,0,3,4,24.96,2,0.05,47.42,4.4,0,1,0,0,4,10,2024,23,49.92,2.4960000000000004,0.09087154068566708
20,0,1,2,7,0.41,1,0.2,0.33,0.06,0,3,1,0,3,11,2023,2,0.41,0.082,0.045112781954887216
8,2,6,3,4,20.83,2,0.0,41.66,3.74,1,1,1,0,5,1,2024,14,41.66,0.0,0.08766994842944212
36,2,4,3,4,4.4,1,0.05,4.18,0.27,0,2,1,0,0,8,2024,14,4.4,0.22000000000000003,0.05212355212355213
15,2,6,2,1,11.62,2,0.15,19.75,3.44,0,2,0,0,4,2,2024,6,23.24,3.4859999999999998,0.16578313253012048
7,2,6,2,7,18.92,2,0.15,32.16,3.65,0,3,0,0,1,4,2023,11,37.84,5.676,0.1100723763570567
34,2,3,3,4,6.41,1,0.0,6.41,0.33,1,3,0,0,5,5,2023,0,6.41,0.0,0.04453441295546559
78,1,5,3,2,9.44,4,0.0,37.76,6.55,1,0,1,0,5,12,2024,14,37.76,0.0,0.1689886480908153
27,1,5,1,3,61.49,3,0.05,175.25,32.11,0,3,0,0,5,6,2024,2,184.47,9.2235,0.18218439716312057
58,3,2,0,5,29.3,1,0.15,24.91,3.66,1,1,0,0,2,2,2023,14,29.3,4.395,0.14125820146661522
